"GENE"	"EVENT"	"label"	"Category_Num"	"COORD"	"LENGTH"	"FullCO"	"COMPLEX"	"Sample"	"PSI"	"Quality_Score_Value"	"Quality_Score_Type"	"Group"	"Category"	"Colour"	"Species"	"Event_Num"	"ORF"	"PRC2_Component"	"Length_bp"	"COORD_hg38"	"PMID"	"short_vst_id"	"Num_Samples"	"Category_Short"	"median_PSI"
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_293T"	76.38	"OK"	"S1"	"HEK293T"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_EndoBH1C_a"	81.91	"SOK"	"S1"	"EndoBH1C"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_Gm12878"	77.8	"SOK"	"S1"	"Gm12878"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_HeLa"	81.79	"SOK"	"S1"	"HeLa"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_K562"	62.54	"OK"	"S1"	"K562"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_MCF7"	82.45	"SOK"	"S1"	"MCF7"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_SHSY5Y_noRA"	84.06	"OK"	"S1"	"SHSY5Y"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Cell lines
(11)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"CL_SHSY5Y_RA"	75.69	"SOK"	"S1"	"SHSY5Y"	"Cell lines"	"darkorange1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	11	"Cell lines"	79.795
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Colon_b"	73.68	"LOW"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Colon_sigmoid"	59.83	"SOK"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Colon_transverse"	90.21	"OK"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Cortex"	55.15	"LOW"	"S1"	"Cortex"	"Neuronal"	"deepskyblue4"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Decidua"	64.78	"LOW"	"S1"	"Decidua"	"Other"	"magenta1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_4C_a_A"	0	"LOW"	"S1"	"Embr_4C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_4C_a_B"	9.45	"VLOW"	"S1"	"Embr_4C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_8C_a_A"	14.89	"SOK"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_8C_a_C"	9.93	"OK"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_8C_a_D"	24.89	"OK"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Cortex_13_17wpc"	71.78	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Forebrain_9_12wpc"	66.36	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Forebrain_St13_14"	67.18	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Forebrain_St17_20"	77.5	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Forebrain_St22_23"	73.48	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_ICM_a_A"	31.92	"OK"	"S1"	"ICM"	"Embryonic"	"darkgoldenrod1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_Morula_a_B"	40.83	"SOK"	"S1"	"Morula"	"Embryonic"	"darkgoldenrod1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_TE_a_A"	25.48	"OK"	"S1"	"TE"	"Other"	"blanchedalmond"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Embr_TE_a_B"	47.96	"SOK"	"S1"	"TE"	"Other"	"blanchedalmond"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Epithelial
(6)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"EndothCells"	75.2	"SOK"	"S1"	"EndothCells"	"Epithelial"	"firebrick1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	6	"Epithe."	79.89
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Epithelial
(6)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"EpithelialCells"	67.52	"LOW"	"S1"	"EpithelialCells"	"Epithelial"	"firebrick1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	6	"Epithe."	79.89
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H1_a"	49.52	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H1_b"	85.04	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H1_c"	88.21	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H1_d"	78.54	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H9_a"	89.89	"OK"	"S1"	"ESC_H9"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"ESC_H9_b"	90.62	"VLOW"	"S1"	"ESC_H9"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Epithelial
(6)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Fibroblasts"	84.58	"SOK"	"S1"	"Fibroblasts"	"Epithelial"	"firebrick1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	6	"Epithe."	79.89
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Frontal_Gyrus_old"	38.92	"OK"	"S1"	"Frontal_Gyrus"	"Neuronal"	"deepskyblue4"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Frontal_Gyrus_young"	51.8	"SOK"	"S1"	"Frontal_Gyrus"	"Neuronal"	"deepskyblue4"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"GLS_cells"	75.39	"OK"	"S1"	"GLS_cells"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Heart_a"	65.03	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Heart_b"	57.3	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Heart_c"	69.69	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"HFDPC"	88.91	"SOK"	"S1"	"HFDPC"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"HMEpC_a"	66.36	"OK"	"S1"	"HMEpC"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"iPS_a"	65.83	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"iPS_b"	49.48	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Kidney_d"	76.8	"VLOW"	"S1"	"Kidney"	"Other"	"coral"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Kidney_f"	41.32	"OK"	"S1"	"Kidney"	"Other"	"coral"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Liver_b"	86.79	"LOW"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Liver_c"	54.72	"LOW"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Lung_b"	67.19	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Lung_e"	67.56	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Lung_f"	56.09	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Lymph_node_b"	70.75	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Lymph_node_c"	60.57	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Melanocytes"	61.9	"LOW"	"S1"	"Melanocytes"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"MonoNucCells"	93.94	"SOK"	"S1"	"MonoNucCells"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"MSC"	73.68	"SOK"	"S1"	"MSC"	"Other"	"pink1"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Muscle_b"	54.84	"VLOW"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Muscle_d"	74.31	"LOW"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Other
(69)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Muscle_e"	59.35	"LOW"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	69	"Other"	67.92
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"NCC_Cranial_c"	70.49	"SOK"	"S1"	"NCC_Cranial"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"NCC_default_b"	90.37	"SOK"	"S1"	"NCC_default"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"NCC_Enteric_b"	87.83	"SOK"	"S1"	"NCC_Enteric"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Embryonic
(24)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"NCC_Melano_biased_b"	80.5	"SOK"	"S1"	"NCC_Melano"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	24	"Embryo."	65.83
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Neurons_Cortex_KCl_1h"	98.67	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
"AEBP2"	"HsaINT0005075"	"AEBP2-ex8"	"Neuronal
(22)"	"chr12:19518114-19518674"	561	"chr12:19518087-19518113=19518675-19522239:+"	"IR"	"Neurons_Cortex_KCl_6h"	95.38	"VLOW"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon8_alt5ss"	"a"	"PRC2.2"	4	"chr12:19518114-19518117"	NA	"5075"	22	"Neuro."	68.655
